Date/Time	Counts	Val 1	Val 2
27.02.2023 13:28:12	6	4.1 cps	246.0 cpm
27.02.2023 13:28:13	2	4.0 cps	240.0 cpm
27.02.2023 13:28:14	5	4.1 cps	246.0 cpm
27.02.2023 13:28:15	4	3.7 cps	222.0 cpm
27.02.2023 13:28:16	4	4.0 cps	240.0 cpm
27.02.2023 13:28:17	1	3.4 cps	204.0 cpm
27.02.2023 13:28:18	1	3.1 cps	186.0 cpm
27.02.2023 13:28:19	1	2.9 cps	174.0 cpm
27.02.2023 13:28:20	5	3.3 cps	198.0 cpm
27.02.2023 13:28:21	6	3.5 cps	210.0 cpm
27.02.2023 13:28:22	3	3.2 cps	192.0 cpm
27.02.2023 13:28:23	4	3.4 cps	204.0 cpm
27.02.2023 13:28:24	4	3.3 cps	198.0 cpm
27.02.2023 13:28:25	1	3.0 cps	180.0 cpm
27.02.2023 13:28:26	5	3.1 cps	186.0 cpm
27.02.2023 13:28:27	1	3.1 cps	186.0 cpm
27.02.2023 13:28:28	5	3.5 cps	210.0 cpm
27.02.2023 13:28:29	4	3.8 cps	228.0 cpm
27.02.2023 13:28:30	3	3.6 cps	216.0 cpm
27.02.2023 13:28:31	3	3.3 cps	198.0 cpm
27.02.2023 13:28:32	12	4.2 cps	252.0 cpm
27.02.2023 13:28:33	1	3.9 cps	234.0 cpm
27.02.2023 13:28:34	3	3.8 cps	228.0 cpm
27.02.2023 13:28:35	4	4.1 cps	246.0 cpm
27.02.2023 13:28:36	4	4.0 cps	240.0 cpm
27.02.2023 13:28:37	3	4.2 cps	252.0 cpm
27.02.2023 13:28:38	5	4.2 cps	252.0 cpm
27.02.2023 13:28:39	4	4.2 cps	252.0 cpm
27.02.2023 13:28:40	3	4.2 cps	252.0 cpm
27.02.2023 13:28:41	3	4.2 cps	252.0 cpm
27.02.2023 13:28:42	3	3.3 cps	198.0 cpm
27.02.2023 13:28:43	2	3.4 cps	204.0 cpm
27.02.2023 13:28:44	4	3.5 cps	210.0 cpm
27.02.2023 13:28:45	1	3.2 cps	192.0 cpm
27.02.2023 13:28:46	7	3.5 cps	210.0 cpm
27.02.2023 13:28:47	2	3.4 cps	204.0 cpm
27.02.2023 13:28:48	6	3.5 cps	210.0 cpm
27.02.2023 13:28:49	6	3.7 cps	222.0 cpm
27.02.2023 13:28:50	3	3.7 cps	222.0 cpm
27.02.2023 13:28:51	5	3.9 cps	234.0 cpm
27.02.2023 13:28:52	8	4.4 cps	264.0 cpm
27.02.2023 13:28:53	7	4.9 cps	294.0 cpm
27.02.2023 13:28:54	6	5.1 cps	306.0 cpm
27.02.2023 13:28:55	1	5.1 cps	306.0 cpm
27.02.2023 13:28:56	6	5.0 cps	300.0 cpm
27.02.2023 13:28:57	7	5.5 cps	330.0 cpm
27.02.2023 13:28:58	0	4.9 cps	294.0 cpm
27.02.2023 13:28:59	3	4.6 cps	276.0 cpm
27.02.2023 13:29:00	2	4.5 cps	270.0 cpm
27.02.2023 13:29:01	2	4.2 cps	252.0 cpm
27.02.2023 13:29:02	2	3.6 cps	216.0 cpm
27.02.2023 13:29:03	1	3.0 cps	180.0 cpm
27.02.2023 13:29:04	3	2.7 cps	162.0 cpm
27.02.2023 13:29:05	1	2.7 cps	162.0 cpm
27.02.2023 13:29:06	6	2.7 cps	162.0 cpm
27.02.2023 13:29:07	4	2.4 cps	144.0 cpm
27.02.2023 13:29:08	0	2.4 cps	144.0 cpm
27.02.2023 13:29:09	3	2.4 cps	144.0 cpm
27.02.2023 13:29:10	4	2.6 cps	156.0 cpm
27.02.2023 13:29:11	2	2.6 cps	156.0 cpm
27.02.2023 13:29:12	3	2.7 cps	162.0 cpm
27.02.2023 13:29:13	5	3.1 cps	186.0 cpm
27.02.2023 13:29:14	2	3.0 cps	180.0 cpm
27.02.2023 13:29:15	3	3.2 cps	192.0 cpm
27.02.2023 13:29:16	10	3.6 cps	216.0 cpm
27.02.2023 13:29:17	4	3.6 cps	216.0 cpm
27.02.2023 13:29:18	0	3.6 cps	216.0 cpm
27.02.2023 13:29:19	8	4.1 cps	246.0 cpm
27.02.2023 13:29:20	3	4.0 cps	240.0 cpm
27.02.2023 13:29:21	1	3.9 cps	234.0 cpm
27.02.2023 13:29:22	4	4.0 cps	240.0 cpm
27.02.2023 13:29:23	3	3.8 cps	228.0 cpm
27.02.2023 13:29:24	8	4.4 cps	264.0 cpm
27.02.2023 13:29:25	3	4.4 cps	264.0 cpm
27.02.2023 13:29:26	5	3.9 cps	234.0 cpm
27.02.2023 13:29:27	3	3.8 cps	228.0 cpm
27.02.2023 13:29:28	3	4.1 cps	246.0 cpm
27.02.2023 13:29:29	5	3.8 cps	228.0 cpm
27.02.2023 13:29:30	3	3.8 cps	228.0 cpm
27.02.2023 13:29:31	9	4.6 cps	276.0 cpm
27.02.2023 13:29:32	5	4.7 cps	282.0 cpm
27.02.2023 13:29:33	4	4.8 cps	288.0 cpm
27.02.2023 13:29:34	3	4.3 cps	258.0 cpm
27.02.2023 13:29:35	4	4.4 cps	264.0 cpm
27.02.2023 13:29:36	2	4.1 cps	246.0 cpm
27.02.2023 13:29:37	3	4.1 cps	246.0 cpm
27.02.2023 13:29:38	3	4.1 cps	246.0 cpm
27.02.2023 13:29:39	8	4.4 cps	264.0 cpm
27.02.2023 13:29:40	5	4.6 cps	276.0 cpm
27.02.2023 13:29:41	0	3.7 cps	222.0 cpm
27.02.2023 13:29:42	1	3.3 cps	198.0 cpm
27.02.2023 13:29:43	7	3.6 cps	216.0 cpm
27.02.2023 13:29:44	4	3.7 cps	222.0 cpm
27.02.2023 13:29:45	4	3.7 cps	222.0 cpm
27.02.2023 13:29:46	3	3.8 cps	228.0 cpm
27.02.2023 13:29:47	3	3.8 cps	228.0 cpm
27.02.2023 13:29:48	3	3.8 cps	228.0 cpm
27.02.2023 13:29:49	4	3.4 cps	204.0 cpm
27.02.2023 13:29:50	3	3.2 cps	192.0 cpm
27.02.2023 13:29:51	6	3.8 cps	228.0 cpm
27.02.2023 13:29:52	5	4.2 cps	252.0 cpm
27.02.2023 13:29:53	1	3.6 cps	216.0 cpm
27.02.2023 13:29:54	3	3.5 cps	210.0 cpm
27.02.2023 13:29:55	6	3.7 cps	222.0 cpm
27.02.2023 13:29:56	2	3.6 cps	216.0 cpm
27.02.2023 13:29:57	3	3.6 cps	216.0 cpm
27.02.2023 13:29:58	2	3.5 cps	210.0 cpm
27.02.2023 13:29:59	7	3.8 cps	228.0 cpm
27.02.2023 13:30:00	4	3.9 cps	234.0 cpm
27.02.2023 13:30:01	3	3.6 cps	216.0 cpm
27.02.2023 13:30:02	5	3.6 cps	216.0 cpm
27.02.2023 13:30:03	3	3.8 cps	228.0 cpm
27.02.2023 13:30:04	4	3.9 cps	234.0 cpm
27.02.2023 13:30:05	6	3.9 cps	234.0 cpm
27.02.2023 13:30:06	3	4.0 cps	240.0 cpm
27.02.2023 13:30:07	2	3.9 cps	234.0 cpm
27.02.2023 13:30:08	1	3.8 cps	228.0 cpm
27.02.2023 13:30:09	4	3.5 cps	210.0 cpm
27.02.2023 13:30:10	2	3.3 cps	198.0 cpm
27.02.2023 13:30:11	2	3.2 cps	192.0 cpm
27.02.2023 13:30:12	4	3.1 cps	186.0 cpm
27.02.2023 13:30:13	2	3.0 cps	180.0 cpm
27.02.2023 13:30:14	2	2.8 cps	168.0 cpm
27.02.2023 13:30:15	3	2.5 cps	150.0 cpm
27.02.2023 13:30:16	4	2.6 cps	156.0 cpm
27.02.2023 13:30:17	2	2.6 cps	156.0 cpm
27.02.2023 13:30:18	5	3.0 cps	180.0 cpm
27.02.2023 13:30:19	5	3.1 cps	186.0 cpm
27.02.2023 13:30:20	3	3.2 cps	192.0 cpm
27.02.2023 13:30:21	1	3.1 cps	186.0 cpm
27.02.2023 13:30:22	6	3.3 cps	198.0 cpm
27.02.2023 13:30:23	7	3.8 cps	228.0 cpm
27.02.2023 13:30:24	8	4.4 cps	264.0 cpm
27.02.2023 13:30:25	4	4.5 cps	270.0 cpm
27.02.2023 13:30:26	3	4.4 cps	264.0 cpm
27.02.2023 13:30:27	4	4.6 cps	276.0 cpm
27.02.2023 13:30:28	3	4.4 cps	264.0 cpm
27.02.2023 13:30:29	5	4.4 cps	264.0 cpm
27.02.2023 13:30:30	5	4.6 cps	276.0 cpm
27.02.2023 13:30:31	5	5.0 cps	300.0 cpm
27.02.2023 13:30:32	3	4.7 cps	282.0 cpm
27.02.2023 13:30:33	6	4.6 cps	276.0 cpm
27.02.2023 13:30:34	9	4.7 cps	282.0 cpm
27.02.2023 13:30:35	4	4.7 cps	282.0 cpm
27.02.2023 13:30:36	0	4.4 cps	264.0 cpm
27.02.2023 13:30:37	7	4.7 cps	282.0 cpm
27.02.2023 13:30:38	1	4.5 cps	270.0 cpm
27.02.2023 13:30:39	5	4.5 cps	270.0 cpm
27.02.2023 13:30:40	3	4.3 cps	258.0 cpm
27.02.2023 13:30:41	3	4.1 cps	246.0 cpm
27.02.2023 13:30:42	5	4.3 cps	258.0 cpm
27.02.2023 13:30:43	2	3.9 cps	234.0 cpm
27.02.2023 13:30:44	10	4.0 cps	240.0 cpm
27.02.2023 13:30:45	4	4.0 cps	240.0 cpm
27.02.2023 13:30:46	2	4.2 cps	252.0 cpm
27.02.2023 13:30:47	3	3.8 cps	228.0 cpm
27.02.2023 13:30:48	12	4.9 cps	294.0 cpm
27.02.2023 13:30:49	7	5.1 cps	306.0 cpm
27.02.2023 13:30:50	4	5.2 cps	312.0 cpm
27.02.2023 13:30:51	2	5.1 cps	306.0 cpm
27.02.2023 13:30:52	1	4.7 cps	282.0 cpm
27.02.2023 13:30:53	2	4.7 cps	282.0 cpm
27.02.2023 13:30:54	4	4.1 cps	246.0 cpm
27.02.2023 13:30:55	5	4.2 cps	252.0 cpm
27.02.2023 13:30:56	1	4.1 cps	246.0 cpm
27.02.2023 13:30:57	5	4.3 cps	258.0 cpm
27.02.2023 13:30:58	5	3.6 cps	216.0 cpm
27.02.2023 13:30:59	2	3.1 cps	186.0 cpm
27.02.2023 13:31:00	2	2.9 cps	174.0 cpm
27.02.2023 13:31:01	6	3.3 cps	198.0 cpm
27.02.2023 13:31:02	6	3.8 cps	228.0 cpm
27.02.2023 13:31:03	5	4.1 cps	246.0 cpm
27.02.2023 13:31:04	3	4.0 cps	240.0 cpm
27.02.2023 13:31:05	1	3.6 cps	216.0 cpm
27.02.2023 13:31:06	1	3.6 cps	216.0 cpm
27.02.2023 13:31:07	10	4.1 cps	246.0 cpm
27.02.2023 13:31:08	5	4.1 cps	246.0 cpm
27.02.2023 13:31:09	2	4.1 cps	246.0 cpm
27.02.2023 13:31:10	4	4.3 cps	258.0 cpm
27.02.2023 13:31:11	3	4.0 cps	240.0 cpm
27.02.2023 13:31:12	3	3.7 cps	222.0 cpm
27.02.2023 13:31:13	8	4.0 cps	240.0 cpm
27.02.2023 13:31:14	5	4.2 cps	252.0 cpm
27.02.2023 13:31:15	7	4.8 cps	288.0 cpm
27.02.2023 13:31:16	6	5.3 cps	318.0 cpm
27.02.2023 13:31:17	1	4.4 cps	264.0 cpm
27.02.2023 13:31:18	4	4.3 cps	258.0 cpm
27.02.2023 13:31:19	9	5.0 cps	300.0 cpm
27.02.2023 13:31:20	2	4.8 cps	288.0 cpm
27.02.2023 13:31:21	2	4.7 cps	282.0 cpm
27.02.2023 13:31:22	4	4.8 cps	288.0 cpm
27.02.2023 13:31:23	6	4.6 cps	276.0 cpm
27.02.2023 13:31:24	4	4.5 cps	270.0 cpm
27.02.2023 13:31:25	4	4.2 cps	252.0 cpm
27.02.2023 13:31:26	1	3.7 cps	222.0 cpm
27.02.2023 13:31:27	2	3.8 cps	228.0 cpm
27.02.2023 13:31:28	7	4.1 cps	246.0 cpm
27.02.2023 13:31:29	5	3.7 cps	222.0 cpm
27.02.2023 13:31:30	1	3.6 cps	216.0 cpm
27.02.2023 13:31:31	2	3.6 cps	216.0 cpm
27.02.2023 13:31:32	2	3.4 cps	204.0 cpm
27.02.2023 13:31:33	7	3.5 cps	210.0 cpm
27.02.2023 13:31:34	2	3.3 cps	198.0 cpm
27.02.2023 13:31:35	2	3.1 cps	186.0 cpm
27.02.2023 13:31:36	0	3.0 cps	180.0 cpm
27.02.2023 13:31:37	1	2.9 cps	174.0 cpm
27.02.2023 13:31:38	5	2.7 cps	162.0 cpm
27.02.2023 13:31:39	3	2.5 cps	150.0 cpm
27.02.2023 13:31:40	4	2.8 cps	168.0 cpm
27.02.2023 13:31:41	6	3.2 cps	192.0 cpm
27.02.2023 13:31:42	4	3.4 cps	204.0 cpm
27.02.2023 13:31:43	1	2.8 cps	168.0 cpm
27.02.2023 13:31:44	4	3.0 cps	180.0 cpm
27.02.2023 13:31:45	1	2.9 cps	174.0 cpm
27.02.2023 13:31:46	2	3.1 cps	186.0 cpm
27.02.2023 13:31:47	4	3.4 cps	204.0 cpm
27.02.2023 13:31:48	5	3.4 cps	204.0 cpm
27.02.2023 13:31:49	3	3.4 cps	204.0 cpm
27.02.2023 13:31:50	4	3.4 cps	204.0 cpm
27.02.2023 13:31:51	3	3.1 cps	186.0 cpm
27.02.2023 13:31:52	4	3.1 cps	186.0 cpm
27.02.2023 13:31:53	10	4.0 cps	240.0 cpm
27.02.2023 13:31:54	2	3.8 cps	228.0 cpm
27.02.2023 13:31:55	5	4.2 cps	252.0 cpm
27.02.2023 13:31:56	2	4.2 cps	252.0 cpm
27.02.2023 13:31:57	4	4.2 cps	252.0 cpm
27.02.2023 13:31:58	4	4.1 cps	246.0 cpm
27.02.2023 13:31:59	3	4.1 cps	246.0 cpm
27.02.2023 13:32:00	3	4.0 cps	240.0 cpm
27.02.2023 13:32:01	6	4.3 cps	258.0 cpm
27.02.2023 13:32:02	4	4.3 cps	258.0 cpm
27.02.2023 13:32:03	2	3.5 cps	210.0 cpm
27.02.2023 13:32:04	5	3.8 cps	228.0 cpm
27.02.2023 13:32:05	7	4.0 cps	240.0 cpm
27.02.2023 13:32:06	4	4.2 cps	252.0 cpm
27.02.2023 13:32:07	4	4.2 cps	252.0 cpm
27.02.2023 13:32:08	3	4.1 cps	246.0 cpm
27.02.2023 13:32:09	3	4.1 cps	246.0 cpm
27.02.2023 13:32:10	6	4.4 cps	264.0 cpm
27.02.2023 13:32:11	4	4.2 cps	252.0 cpm
27.02.2023 13:32:12	10	4.8 cps	288.0 cpm
27.02.2023 13:32:13	3	4.9 cps	294.0 cpm
27.02.2023 13:32:14	5	4.9 cps	294.0 cpm
27.02.2023 13:32:15	2	4.4 cps	264.0 cpm
27.02.2023 13:32:16	2	4.2 cps	252.0 cpm
27.02.2023 13:32:17	11	4.9 cps	294.0 cpm
27.02.2023 13:32:18	5	5.1 cps	306.0 cpm
27.02.2023 13:32:19	4	5.2 cps	312.0 cpm
27.02.2023 13:32:20	2	4.8 cps	288.0 cpm
27.02.2023 13:32:21	1	4.5 cps	270.0 cpm
27.02.2023 13:32:22	3	3.8 cps	228.0 cpm
27.02.2023 13:32:23	2	3.7 cps	222.0 cpm
27.02.2023 13:32:24	3	3.5 cps	210.0 cpm
27.02.2023 13:32:25	0	3.3 cps	198.0 cpm
27.02.2023 13:32:26	7	3.8 cps	228.0 cpm
27.02.2023 13:32:27	2	2.9 cps	174.0 cpm
27.02.2023 13:32:28	2	2.6 cps	156.0 cpm
27.02.2023 13:32:29	3	2.5 cps	150.0 cpm
27.02.2023 13:32:30	2	2.5 cps	150.0 cpm
27.02.2023 13:32:31	6	3.0 cps	180.0 cpm
27.02.2023 13:32:32	4	3.1 cps	186.0 cpm
27.02.2023 13:32:33	5	3.4 cps	204.0 cpm
27.02.2023 13:32:34	5	3.6 cps	216.0 cpm
27.02.2023 13:32:35	4	4.0 cps	240.0 cpm
27.02.2023 13:32:36	6	3.9 cps	234.0 cpm
27.02.2023 13:32:37	5	4.2 cps	252.0 cpm
27.02.2023 13:32:38	5	4.5 cps	270.0 cpm
27.02.2023 13:32:39	2	4.4 cps	264.0 cpm
27.02.2023 13:32:40	6	4.8 cps	288.0 cpm
27.02.2023 13:32:41	5	4.7 cps	282.0 cpm
27.02.2023 13:32:42	3	4.6 cps	276.0 cpm
27.02.2023 13:32:43	2	4.3 cps	258.0 cpm
27.02.2023 13:32:44	2	4.0 cps	240.0 cpm
27.02.2023 13:32:45	7	4.3 cps	258.0 cpm
27.02.2023 13:32:46	1	3.8 cps	228.0 cpm
27.02.2023 13:32:47	2	3.5 cps	210.0 cpm
27.02.2023 13:32:48	5	3.5 cps	210.0 cpm
27.02.2023 13:32:49	5	3.8 cps	228.0 cpm
27.02.2023 13:32:50	3	3.5 cps	210.0 cpm
27.02.2023 13:32:51	4	3.4 cps	204.0 cpm
27.02.2023 13:32:52	4	3.5 cps	210.0 cpm
27.02.2023 13:32:53	3	3.6 cps	216.0 cpm
27.02.2023 13:32:54	1	3.5 cps	210.0 cpm
27.02.2023 13:32:55	4	3.2 cps	192.0 cpm
27.02.2023 13:32:56	5	3.6 cps	216.0 cpm
27.02.2023 13:32:57	2	3.6 cps	216.0 cpm
27.02.2023 13:32:58	4	3.5 cps	210.0 cpm
27.02.2023 13:32:59	2	3.2 cps	192.0 cpm
27.02.2023 13:33:00	5	3.4 cps	204.0 cpm
27.02.2023 13:33:01	0	3.0 cps	180.0 cpm
27.02.2023 13:33:02	3	2.9 cps	174.0 cpm
27.02.2023 13:33:03	5	3.1 cps	186.0 cpm
27.02.2023 13:33:04	2	3.2 cps	192.0 cpm
27.02.2023 13:33:05	4	3.2 cps	192.0 cpm
27.02.2023 13:33:06	2	2.9 cps	174.0 cpm
27.02.2023 13:33:07	3	3.0 cps	180.0 cpm
27.02.2023 13:33:08	5	3.1 cps	186.0 cpm
27.02.2023 13:33:09	3	3.2 cps	192.0 cpm
27.02.2023 13:33:10	5	3.2 cps	192.0 cpm
27.02.2023 13:33:11	7	3.9 cps	234.0 cpm
27.02.2023 13:33:12	4	4.0 cps	240.0 cpm
27.02.2023 13:33:13	3	3.8 cps	228.0 cpm
27.02.2023 13:33:14	5	4.1 cps	246.0 cpm
27.02.2023 13:33:15	7	4.4 cps	264.0 cpm
27.02.2023 13:33:16	7	4.9 cps	294.0 cpm
27.02.2023 13:33:17	5	5.1 cps	306.0 cpm
27.02.2023 13:33:18	6	5.2 cps	312.0 cpm
27.02.2023 13:33:19	5	5.4 cps	324.0 cpm
27.02.2023 13:33:20	5	5.4 cps	324.0 cpm
27.02.2023 13:33:21	5	5.2 cps	312.0 cpm
27.02.2023 13:33:22	5	5.3 cps	318.0 cpm
27.02.2023 13:33:23	1	5.1 cps	306.0 cpm
27.02.2023 13:33:24	1	4.7 cps	282.0 cpm
27.02.2023 13:33:25	3	4.3 cps	258.0 cpm
27.02.2023 13:33:26	5	4.1 cps	246.0 cpm
27.02.2023 13:33:27	4	4.0 cps	240.0 cpm
27.02.2023 13:33:28	1	3.5 cps	210.0 cpm
27.02.2023 13:33:29	4	3.4 cps	204.0 cpm
27.02.2023 13:33:30	6	3.5 cps	210.0 cpm
27.02.2023 13:33:31	3	3.3 cps	198.0 cpm
27.02.2023 13:33:32	6	3.4 cps	204.0 cpm
27.02.2023 13:33:33	5	3.8 cps	228.0 cpm
27.02.2023 13:33:34	5	4.2 cps	252.0 cpm
27.02.2023 13:33:35	4	4.3 cps	258.0 cpm
27.02.2023 13:33:36	3	4.1 cps	246.0 cpm
27.02.2023 13:33:37	4	4.1 cps	246.0 cpm
27.02.2023 13:33:38	1	4.1 cps	246.0 cpm
27.02.2023 13:33:39	6	4.3 cps	258.0 cpm
27.02.2023 13:33:40	1	3.8 cps	228.0 cpm
27.02.2023 13:33:41	1	3.6 cps	216.0 cpm
27.02.2023 13:33:42	5	3.5 cps	210.0 cpm
27.02.2023 13:33:43	3	3.3 cps	198.0 cpm
27.02.2023 13:33:44	7	3.5 cps	210.0 cpm
27.02.2023 13:33:45	2	3.3 cps	198.0 cpm
27.02.2023 13:33:46	5	3.5 cps	210.0 cpm
27.02.2023 13:33:47	2	3.3 cps	198.0 cpm
27.02.2023 13:33:48	7	3.9 cps	234.0 cpm
27.02.2023 13:33:49	2	3.5 cps	210.0 cpm
27.02.2023 13:33:50	4	3.8 cps	228.0 cpm
27.02.2023 13:33:51	2	3.9 cps	234.0 cpm
27.02.2023 13:33:52	1	3.5 cps	210.0 cpm
27.02.2023 13:33:53	1	3.3 cps	198.0 cpm
27.02.2023 13:33:54	3	2.9 cps	174.0 cpm
27.02.2023 13:33:55	4	3.1 cps	186.0 cpm
27.02.2023 13:33:56	4	3.0 cps	180.0 cpm
27.02.2023 13:33:57	6	3.4 cps	204.0 cpm
27.02.2023 13:33:58	4	3.1 cps	186.0 cpm
27.02.2023 13:33:59	2	3.1 cps	186.0 cpm
27.02.2023 13:34:00	6	3.3 cps	198.0 cpm
27.02.2023 13:34:01	0	3.1 cps	186.0 cpm
27.02.2023 13:34:02	4	3.4 cps	204.0 cpm
27.02.2023 13:34:03	3	3.6 cps	216.0 cpm
27.02.2023 13:34:04	2	3.5 cps	210.0 cpm
27.02.2023 13:34:05	7	3.8 cps	228.0 cpm
27.02.2023 13:34:06	1	3.5 cps	210.0 cpm
27.02.2023 13:34:07	3	3.2 cps	192.0 cpm
27.02.2023 13:34:08	2	3.0 cps	180.0 cpm
27.02.2023 13:34:09	6	3.4 cps	204.0 cpm
27.02.2023 13:34:10	3	3.1 cps	186.0 cpm
27.02.2023 13:34:11	5	3.6 cps	216.0 cpm
27.02.2023 13:34:12	2	3.4 cps	204.0 cpm
27.02.2023 13:34:13	7	3.8 cps	228.0 cpm
27.02.2023 13:34:14	2	3.8 cps	228.0 cpm
27.02.2023 13:34:15	1	3.2 cps	192.0 cpm
27.02.2023 13:34:16	5	3.6 cps	216.0 cpm
27.02.2023 13:34:17	3	3.6 cps	216.0 cpm
27.02.2023 13:34:18	3	3.7 cps	222.0 cpm
27.02.2023 13:34:19	4	3.5 cps	210.0 cpm
27.02.2023 13:34:20	7	3.9 cps	234.0 cpm
27.02.2023 13:34:21	4	3.8 cps	228.0 cpm
27.02.2023 13:34:22	5	4.1 cps	246.0 cpm
27.02.2023 13:34:23	3	3.7 cps	222.0 cpm
27.02.2023 13:34:24	3	3.8 cps	228.0 cpm
27.02.2023 13:34:25	5	4.2 cps	252.0 cpm
27.02.2023 13:34:26	7	4.4 cps	264.0 cpm
27.02.2023 13:34:27	3	4.4 cps	264.0 cpm
27.02.2023 13:34:28	3	4.4 cps	264.0 cpm
27.02.2023 13:34:29	4	4.4 cps	264.0 cpm
27.02.2023 13:34:30	5	4.2 cps	252.0 cpm
27.02.2023 13:34:31	7	4.5 cps	270.0 cpm
27.02.2023 13:34:32	7	4.7 cps	282.0 cpm
27.02.2023 13:34:33	3	4.7 cps	282.0 cpm
27.02.2023 13:34:34	6	5.0 cps	300.0 cpm
27.02.2023 13:34:35	3	4.8 cps	288.0 cpm
27.02.2023 13:34:36	2	4.3 cps	258.0 cpm
27.02.2023 13:34:37	5	4.5 cps	270.0 cpm
27.02.2023 13:34:38	4	4.6 cps	276.0 cpm
27.02.2023 13:34:39	5	4.7 cps	282.0 cpm
27.02.2023 13:34:40	2	4.4 cps	264.0 cpm
27.02.2023 13:34:41	1	3.8 cps	228.0 cpm
27.02.2023 13:34:42	2	3.3 cps	198.0 cpm
27.02.2023 13:34:43	3	3.3 cps	198.0 cpm
27.02.2023 13:34:44	4	3.1 cps	186.0 cpm
27.02.2023 13:34:45	6	3.4 cps	204.0 cpm
27.02.2023 13:34:46	1	3.3 cps	198.0 cpm
27.02.2023 13:34:47	6	3.4 cps	204.0 cpm
27.02.2023 13:34:48	4	3.4 cps	204.0 cpm
27.02.2023 13:34:49	5	3.4 cps	204.0 cpm
27.02.2023 13:34:50	5	3.7 cps	222.0 cpm
27.02.2023 13:34:51	5	4.1 cps	246.0 cpm
27.02.2023 13:34:52	6	4.5 cps	270.0 cpm
27.02.2023 13:34:53	2	4.4 cps	264.0 cpm
27.02.2023 13:34:54	5	4.5 cps	270.0 cpm
27.02.2023 13:34:55	4	4.3 cps	258.0 cpm
27.02.2023 13:34:56	3	4.5 cps	270.0 cpm
27.02.2023 13:34:57	2	4.1 cps	246.0 cpm
27.02.2023 13:34:58	4	4.1 cps	246.0 cpm
27.02.2023 13:34:59	4	4.0 cps	240.0 cpm
27.02.2023 13:35:00	2	3.7 cps	222.0 cpm
27.02.2023 13:35:01	3	3.5 cps	210.0 cpm
27.02.2023 13:35:02	3	3.2 cps	192.0 cpm
27.02.2023 13:35:03	5	3.5 cps	210.0 cpm
27.02.2023 13:35:04	5	3.5 cps	210.0 cpm
27.02.2023 13:35:05	8	3.9 cps	234.0 cpm
27.02.2023 13:35:06	4	4.0 cps	240.0 cpm
27.02.2023 13:35:07	4	4.2 cps	252.0 cpm
27.02.2023 13:35:08	3	4.1 cps	246.0 cpm
27.02.2023 13:35:09	1	3.8 cps	228.0 cpm
27.02.2023 13:35:10	2	3.8 cps	228.0 cpm
27.02.2023 13:35:11	4	3.9 cps	234.0 cpm
27.02.2023 13:35:12	7	4.3 cps	258.0 cpm
27.02.2023 13:35:13	5	4.3 cps	258.0 cpm
27.02.2023 13:35:14	3	4.1 cps	246.0 cpm
27.02.2023 13:35:15	3	3.6 cps	216.0 cpm
27.02.2023 13:35:16	4	3.6 cps	216.0 cpm
27.02.2023 13:35:17	3	3.5 cps	210.0 cpm
27.02.2023 13:35:18	6	3.8 cps	228.0 cpm
27.02.2023 13:35:19	3	4.0 cps	240.0 cpm
27.02.2023 13:35:20	3	4.1 cps	246.0 cpm
27.02.2023 13:35:21	1	3.8 cps	228.0 cpm
27.02.2023 13:35:22	4	3.5 cps	210.0 cpm
27.02.2023 13:35:23	7	3.7 cps	222.0 cpm
27.02.2023 13:35:24	6	4.0 cps	240.0 cpm
27.02.2023 13:35:25	3	4.0 cps	240.0 cpm
27.02.2023 13:35:26	2	3.8 cps	228.0 cpm
27.02.2023 13:35:27	4	3.9 cps	234.0 cpm
27.02.2023 13:35:28	3	3.6 cps	216.0 cpm
27.02.2023 13:35:29	3	3.6 cps	216.0 cpm
27.02.2023 13:35:30	6	3.9 cps	234.0 cpm
27.02.2023 13:35:31	7	4.5 cps	270.0 cpm
27.02.2023 13:35:32	1	4.2 cps	252.0 cpm
27.02.2023 13:35:33	1	3.6 cps	216.0 cpm
27.02.2023 13:35:34	2	3.2 cps	192.0 cpm
27.02.2023 13:35:35	6	3.5 cps	210.0 cpm
27.02.2023 13:35:36	4	3.7 cps	222.0 cpm
27.02.2023 13:35:37	2	3.5 cps	210.0 cpm
27.02.2023 13:35:38	4	3.6 cps	216.0 cpm
27.02.2023 13:35:39	3	3.6 cps	216.0 cpm
27.02.2023 13:35:40	8	3.8 cps	228.0 cpm
27.02.2023 13:35:41	4	3.5 cps	210.0 cpm
27.02.2023 13:35:42	4	3.8 cps	228.0 cpm
27.02.2023 13:35:43	4	4.1 cps	246.0 cpm
27.02.2023 13:35:44	5	4.4 cps	264.0 cpm
27.02.2023 13:35:45	4	4.2 cps	252.0 cpm
27.02.2023 13:35:46	2	4.0 cps	240.0 cpm
27.02.2023 13:35:47	1	3.9 cps	234.0 cpm
27.02.2023 13:35:48	3	3.8 cps	228.0 cpm
27.02.2023 13:35:49	4	3.9 cps	234.0 cpm
27.02.2023 13:35:50	1	3.2 cps	192.0 cpm
27.02.2023 13:35:51	3	3.1 cps	186.0 cpm
27.02.2023 13:35:52	3	3.0 cps	180.0 cpm
27.02.2023 13:35:53	3	2.9 cps	174.0 cpm
27.02.2023 13:35:54	3	2.7 cps	162.0 cpm
27.02.2023 13:35:55	3	2.6 cps	156.0 cpm
27.02.2023 13:35:56	4	2.8 cps	168.0 cpm
27.02.2023 13:35:57	2	2.9 cps	174.0 cpm
